temperature,humidity,wind_speed,visibility,clouds,pressure,rain_1h,will_rain,comfort_level
13.9,33.3,10.86,7.26,0.9,1015.4,0.0,0,1
25.1,31.8,17.85,1.0,19.9,1032.6,0.0,0,1
-9.2,32.4,5.36,2.78,24.8,983.8,0.0,0,0
30.3,64.6,16.82,0.9,95.1,1030.3,0.0,0,1
35.3,93.9,13.61,2.08,61.7,1024.6,0.0,0,0
18.7,16.2,9.28,9.22,58.4,1012.3,0.0,0,1
10.3,90.6,16.66,7.9,45.4,1017.8,3.53,1,0
13.5,49.8,16.23,9.37,6.4,1029.5,0.0,0,1
14.4,12.0,7.53,5.08,5.6,1009.5,0.0,0,1
-4.2,78.8,10.24,6.59,26.0,989.6,0.35,1,0
0.2,69.8,22.04,8.16,68.5,986.6,1.55,1,0
3.7,56.4,13.39,3.63,35.4,1029.7,0.0,0,0
6.9,92.2,23.82,3.33,35.4,1010.3,0.0,0,0
38.2,19.2,9.82,5.58,50.3,991.6,0.0,0,0
27.2,85.4,21.47,7.51,43.9,1016.6,3.37,1,0
-0.1,72.5,5.74,1.26,16.5,980.1,0.0,0,0
30.3,56.3,4.03,0.93,1.9,989.9,0.0,0,2
3.3,41.9,2.63,2.3,51.9,1016.5,0.0,0,1
-6.8,45.2,5.86,2.27,96.0,1017.0,0.0,0,0
12.9,48.6,13.52,6.99,70.2,990.3,0.0,0,1
12.7,88.3,15.79,5.37,11.5,1016.3,1.69,1,0
-2.1,72.3,5.16,3.98,89.6,992.3,2.1,1,0
-9.0,81.3,1.73,4.8,56.1,1017.7,0.0,0,0
3.9,10.9,18.09,5.4,83.6,1029.3,0.0,0,0
16.7,40.0,19.79,4.57,18.3,1031.3,0.0,0,1
15.6,16.8,9.7,8.06,90.2,992.2,4.39,1,0
11.4,58.8,24.2,0.76,64.8,984.4,4.02,1,1
13.8,99.7,13.98,3.28,22.0,1001.0,0.0,0,0
-6.2,43.3,11.61,7.26,65.7,1022.5,1.09,1,0
26.4,53.6,0.13,8.06,77.3,1012.9,3.83,1,2
22.1,80.4,18.79,8.05,51.8,988.4,0.0,0,1
24.1,76.8,4.25,2.03,89.0,1025.0,0.0,0,1
31.7,63.7,16.35,8.9,57.9,1017.9,0.0,0,1
16.1,74.5,6.77,2.1,31.4,994.5,2.12,1,1
39.9,55.6,4.7,0.86,69.6,1003.0,0.0,0,1
26.3,81.7,6.8,6.95,26.4,1036.3,0.0,0,1
7.8,34.3,4.77,6.98,21.9,1015.7,0.0,0,1
26.4,83.3,19.45,7.63,18.8,985.3,0.0,0,0
10.3,48.9,0.78,2.67,3.4,1032.8,0.0,0,2
20.7,13.5,16.67,3.3,89.8,1033.3,0.0,0,1
39.6,99.7,20.64,8.46,24.9,1014.6,0.47,1,0
44.9,39.4,18.7,8.09,85.8,1039.9,0.2,1,0
12.6,21.7,0.56,3.67,78.4,1014.0,0.0,0,1
26.0,30.9,0.36,7.67,62.4,1025.7,4.19,1,2
24.1,60.7,15.62,8.66,58.7,1014.9,0.0,0,1
31.6,49.8,17.68,3.95,22.9,1015.8,0.0,0,1
41.1,40.8,13.19,2.2,99.6,1038.9,0.0,0,0
34.2,74.4,14.83,0.63,45.5,1020.5,0.0,0,0
10.5,94.8,4.18,5.05,69.1,1021.8,0.0,0,1
5.1,24.1,15.9,6.03,17.9,1022.3,0.0,0,0
26.7,85.4,4.24,0.29,77.9,1016.6,4.19,1,1
34.2,96.5,13.4,4.94,40.2,989.2,0.0,0,0
5.2,92.9,14.58,5.97,35.5,983.1,2.12,1,0
-5.3,64.6,22.02,8.84,65.9,992.7,0.0,0,0
38.7,27.7,18.44,2.94,80.3,1039.8,4.49,1,0
24.2,97.6,11.63,8.49,6.2,1000.1,4.88,1,1
34.9,86.7,23.45,0.94,38.6,984.3,1.15,1,0
15.8,34.2,2.52,1.76,14.7,1038.4,0.0,0,1
43.2,49.6,6.96,8.0,32.6,998.0,0.0,0,1
-2.9,33.1,8.88,6.77,6.3,992.6,0.0,0,0
-1.9,40.8,21.62,1.63,8.3,1009.1,0.0,0,0
21.0,82.3,3.43,5.85,50.6,988.6,0.0,0,2
5.1,53.9,2.06,4.65,30.6,1029.3,0.0,0,1
13.0,51.3,18.13,5.79,66.7,1026.6,0.0,0,1
7.3,58.4,21.0,9.9,89.0,1002.3,2.45,1,0
30.8,54.3,12.08,8.4,36.1,1031.6,0.0,0,1
8.1,50.9,19.06,1.35,19.6,1037.1,0.0,0,0
21.2,62.1,12.24,6.48,23.0,1013.2,0.0,0,1
26.4,22.7,14.27,1.93,27.9,993.1,4.13,1,0
5.7,93.4,24.25,5.76,14.3,1002.5,0.0,0,0
10.2,17.8,13.92,8.47,79.6,990.5,0.0,0,0
2.1,29.6,21.85,2.57,26.3,980.0,0.0,0,0
33.6,66.5,18.76,1.61,45.8,1001.1,2.43,1,0
40.6,13.6,7.29,2.15,23.8,1034.5,0.0,0,0
15.6,78.5,3.86,4.92,43.0,1015.8,0.0,0,1
32.3,45.8,20.69,1.79,3.0,992.3,2.55,1,0
23.8,92.0,12.75,5.06,5.0,982.1,0.0,0,1
14.1,85.5,4.02,0.35,44.9,994.2,3.62,1,1
-3.9,64.7,7.03,1.82,38.0,1028.1,0.0,0,0
31.3,21.3,19.32,2.45,67.7,1013.9,0.0,0,0
11.3,16.0,0.48,8.29,52.5,1026.5,0.0,0,1
9.0,12.7,24.04,6.71,93.3,995.9,0.0,0,0
27.3,38.6,21.2,9.48,88.5,1024.3,1.41,1,1
43.0,10.9,17.9,7.09,62.3,1039.4,0.0,0,0
8.7,17.1,11.07,2.68,34.3,1030.1,0.0,0,0
0.2,43.5,23.22,0.71,9.2,989.8,0.0,0,0
-1.7,97.1,11.17,5.07,24.7,1008.3,0.0,0,0
31.3,77.8,14.45,9.05,81.7,1025.4,0.03,1,0
1.7,69.7,10.28,4.08,88.5,1033.7,0.0,0,0
7.3,72.2,6.79,1.99,18.5,1000.5,0.0,0,0
35.7,20.8,18.37,5.36,28.8,1009.6,0.0,0,0
22.8,49.0,4.11,1.25,54.7,1034.1,0.0,0,2
30.3,69.3,23.29,8.23,56.7,1019.4,0.0,0,1
12.0,39.4,0.27,8.28,80.1,986.3,0.0,0,2
15.5,20.7,24.51,2.23,6.7,1015.7,0.0,0,0
-8.2,69.3,13.31,1.12,17.3,1014.1,0.0,0,0
41.6,83.7,24.59,2.67,97.0,1005.9,0.25,1,0
-7.1,72.3,11.45,2.34,61.4,995.2,1.8,1,0
35.3,83.9,11.93,3.57,36.3,1028.3,0.0,0,0
1.5,17.6,11.67,4.87,84.1,993.3,4.04,1,0
35.3,44.6,11.48,3.1,93.3,987.1,0.0,0,0
27.6,57.8,0.82,4.81,40.8,989.7,0.0,0,2
43.4,60.6,17.87,0.78,41.8,987.0,0.0,0,0
41.6,69.6,1.92,3.61,55.1,1004.2,0.0,0,0
34.8,65.1,9.34,2.63,10.6,1001.3,0.0,0,0
27.2,69.2,1.75,4.01,18.2,989.4,0.0,0,1
-7.7,47.7,4.21,8.81,55.7,993.9,0.0,0,1
30.2,96.2,5.51,8.87,93.4,1035.0,0.0,0,1
24.6,46.3,18.81,5.36,67.7,1005.7,0.0,0,2
35.3,23.2,20.82,5.45,84.5,1005.9,0.0,0,0
40.3,32.6,21.11,4.89,51.4,998.5,0.0,0,0
7.9,13.5,6.8,0.16,97.8,1037.9,3.64,1,0
9.0,70.4,20.14,9.47,40.0,1027.0,0.0,0,0
44.5,12.3,15.09,6.63,68.8,987.2,0.0,0,0
-0.0,66.0,5.57,3.14,54.6,1005.0,0.0,0,0
-0.6,47.6,18.93,8.99,8.4,1003.6,0.0,0,0
-9.1,69.6,15.06,1.71,23.4,981.4,0.0,0,0
43.6,22.2,5.79,8.7,92.6,1005.2,0.2,1,0
21.6,45.4,0.72,5.87,1.1,1027.2,0.0,0,2
-7.8,63.0,9.94,9.74,54.4,996.5,0.0,0,0
4.9,91.4,9.37,5.54,5.1,1005.6,0.0,0,0
34.3,30.2,5.65,8.19,93.0,985.7,1.69,1,0
37.9,17.5,5.28,7.55,5.1,1009.6,0.0,0,0
8.4,45.5,13.25,1.7,57.2,1028.3,0.0,0,0
-1.5,23.4,6.7,3.67,40.8,1020.8,0.0,0,0
-8.1,45.3,17.43,2.02,64.2,995.6,0.0,0,0
39.3,36.8,5.75,4.17,24.1,1020.3,0.0,0,1
27.0,84.2,9.92,1.65,73.8,1001.6,1.35,1,0
-5.5,99.3,3.91,9.89,97.7,1027.6,0.0,0,0
21.8,87.9,7.24,4.73,61.9,1004.7,1.65,1,1
21.0,86.6,5.04,9.35,68.9,1029.4,0.0,0,1
32.9,11.5,20.46,0.5,89.0,1039.5,1.05,1,0
32.1,32.8,21.64,1.12,12.6,1038.7,0.0,0,0
36.6,39.2,16.91,5.98,60.3,1021.0,0.0,0,1
13.6,34.8,19.21,2.34,69.2,994.0,3.74,1,0
2.0,15.4,3.27,6.1,84.9,982.7,0.0,0,0
8.8,53.1,23.22,3.39,46.5,980.8,1.29,1,0
-8.5,66.8,10.66,5.53,17.5,997.8,0.0,0,0
43.1,14.5,22.26,5.81,56.4,1010.0,0.0,0,0
-5.1,64.1,8.52,9.18,40.7,988.6,0.0,0,0
6.1,57.3,17.45,9.01,79.2,1020.6,0.0,0,1
42.0,36.6,0.03,2.79,21.8,1019.7,0.0,0,1
22.6,11.5,18.22,3.3,66.5,1013.4,0.0,0,1
-2.6,18.5,20.79,9.19,65.0,986.2,3.64,1,0
32.9,20.6,0.0,7.15,35.7,995.3,2.7,1,0
36.8,96.2,14.14,5.19,8.5,1012.9,0.0,0,0
23.4,45.0,6.01,1.04,31.5,985.8,4.94,1,1
14.4,57.9,21.84,9.96,58.3,1028.7,0.0,0,1
6.8,46.2,16.81,6.85,31.5,988.0,0.0,0,1
-2.9,62.1,17.34,7.04,75.3,1032.4,0.0,0,0
30.2,65.7,4.67,0.35,28.5,1006.6,0.0,0,1
36.7,27.7,3.14,9.64,10.8,1008.7,0.0,0,1
19.8,17.7,1.43,1.14,58.6,1012.7,0.0,0,1
25.1,83.8,1.04,5.03,68.9,995.1,3.07,1,1
39.4,82.9,14.58,7.33,36.5,1018.5,0.0,0,0
0.4,73.2,13.91,3.65,91.1,981.3,0.28,1,0
32.2,73.2,8.28,6.79,39.6,1025.4,0.0,0,1
12.7,94.1,6.27,1.29,58.5,1038.2,0.31,1,0
8.7,55.5,4.05,6.62,99.8,1007.1,0.0,0,1
12.0,20.4,22.08,4.21,38.7,1019.6,0.0,0,0
25.7,15.5,20.34,9.41,64.9,1037.3,2.39,1,1
23.1,62.4,10.04,3.45,12.7,1003.5,0.0,0,1
30.4,28.8,1.46,5.57,59.5,1032.3,0.0,0,1
9.0,82.3,13.51,0.88,56.6,1034.5,1.48,1,0
-2.1,23.6,10.82,6.0,8.1,1036.4,0.0,0,0
22.3,84.6,2.0,4.82,63.0,1029.7,0.0,0,2
5.2,94.7,3.11,8.76,97.1,990.6,0.2,1,0
12.3,56.5,14.52,9.37,67.2,1008.9,0.0,0,1
42.3,12.0,24.56,0.95,81.4,996.8,2.2,1,0
25.4,44.3,1.36,6.03,90.2,1003.0,2.21,1,2
-7.3,83.8,20.66,5.92,35.3,1028.0,0.0,0,0
35.4,66.8,19.61,6.03,41.4,1037.5,0.0,0,0
23.3,29.8,15.64,5.76,18.5,983.6,0.0,0,1
32.0,57.1,5.67,6.7,8.0,1006.5,0.0,0,1
0.1,28.2,9.67,0.61,39.8,1010.7,0.0,0,0
11.1,85.5,3.63,5.11,6.2,984.3,0.0,0,1
21.1,89.0,13.95,9.6,4.9,985.9,0.93,1,1
19.8,68.1,1.14,9.47,84.2,997.8,0.85,1,2
-3.0,21.1,12.96,2.53,35.8,1039.4,0.0,0,0
42.2,22.8,9.55,5.59,7.7,980.3,0.0,0,0
25.3,47.0,12.24,4.21,2.4,1000.1,0.0,0,2
-4.6,96.1,14.98,7.31,31.5,1003.6,0.48,1,0
-0.2,81.8,16.94,5.51,47.5,1035.3,1.4,1,0
9.2,80.4,24.81,2.48,87.4,1029.8,2.0,1,0
12.5,98.0,4.52,8.01,33.4,1023.9,0.0,0,1
21.8,84.9,20.1,8.68,6.0,1021.5,2.08,1,1
20.2,46.2,12.99,9.97,13.5,1020.5,0.0,0,2
-2.7,24.3,23.73,8.81,90.7,1039.5,1.78,1,0
26.8,53.5,10.46,3.64,59.4,1014.5,0.0,0,1
15.9,59.8,14.26,2.18,74.2,981.5,3.9,1,1
21.0,33.5,17.37,5.72,79.6,1024.1,0.0,0,1
16.8,22.0,6.53,4.25,59.9,1010.8,0.0,0,1
-9.6,54.7,7.14,7.37,2.4,1015.1,0.0,0,1
-0.4,52.4,2.29,6.29,55.1,1004.4,0.0,0,1
39.3,27.7,0.56,8.63,57.7,1033.4,0.0,0,1
34.6,48.7,18.75,9.14,57.2,990.8,0.0,0,1
0.9,32.2,7.66,5.6,58.8,1005.6,0.0,0,1
-5.5,17.9,4.3,5.23,21.4,997.0,0.0,0,0
34.7,11.2,16.23,6.72,79.9,1036.0,0.77,1,0
38.7,51.3,14.11,6.66,67.9,1035.9,0.0,0,0
29.6,35.8,21.99,0.59,23.1,1033.8,0.0,0,1
2.1,22.4,21.48,5.05,67.5,994.3,0.0,0,0
31.8,38.1,10.27,2.18,97.7,1018.7,0.0,0,1
6.7,80.4,19.15,6.95,96.6,1003.6,3.36,1,0
30.1,61.8,5.17,5.09,31.2,1005.6,0.0,0,1
31.0,30.9,10.13,2.76,19.9,1027.0,0.0,0,1
10.4,77.6,22.42,8.48,18.3,1037.4,0.0,0,1
8.7,15.6,12.15,1.18,24.9,999.0,0.0,0,0
38.2,37.2,21.47,8.59,76.5,988.8,0.0,0,0
42.0,71.4,8.29,5.06,64.6,1010.6,1.56,1,0
34.1,87.5,3.43,9.53,32.9,1019.7,0.0,0,1
34.7,95.1,7.82,8.6,13.2,1022.3,0.0,0,0
27.3,32.7,21.83,1.77,5.4,1023.0,0.0,0,1
36.7,44.5,4.21,8.38,54.9,991.4,0.0,0,1
18.1,64.4,11.52,8.3,83.0,1022.6,4.19,1,1
26.9,72.7,9.07,8.8,72.5,986.8,4.43,1,1
-7.4,96.5,16.98,6.35,27.1,994.9,0.0,0,0
6.4,79.8,9.83,1.48,1.1,1012.7,0.0,0,0
10.3,42.1,8.6,5.25,44.1,1032.8,0.0,0,1
17.9,22.5,24.57,2.57,7.3,1019.8,0.0,0,0
12.8,48.0,19.63,2.04,82.0,1018.9,2.29,1,1
4.1,77.7,12.82,3.28,59.6,1039.7,0.0,0,0
40.6,41.1,1.37,2.12,41.9,993.2,4.58,1,0
36.4,76.8,4.2,1.29,6.8,1023.4,0.0,0,0
13.7,20.7,12.81,3.55,37.5,1017.3,0.0,0,0
-3.9,13.2,24.86,2.4,5.4,991.4,1.96,1,0
34.1,40.7,11.1,6.79,50.9,1031.7,0.0,0,1
-9.5,80.0,11.52,9.89,48.3,1039.2,0.0,0,0
3.7,58.5,24.8,8.59,9.7,1022.4,0.0,0,1
-9.6,46.3,5.87,8.21,33.7,1029.7,0.0,0,1
6.9,31.7,5.84,0.78,18.7,1013.3,0.0,0,0
13.0,43.9,21.9,9.06,49.3,999.8,4.77,1,1
-6.7,36.8,7.45,3.27,16.4,1027.0,0.0,0,0
24.9,21.1,1.76,9.1,19.0,1029.3,0.0,0,2
-5.7,96.0,6.17,8.61,16.9,1031.2,2.56,1,0
32.3,94.1,22.73,8.21,88.8,992.0,1.44,1,0
10.7,45.4,13.61,1.68,69.1,990.1,2.52,1,1
33.8,76.6,16.14,1.64,54.7,985.2,2.07,1,0
-7.8,34.7,23.89,9.54,35.2,982.6,1.96,1,0
42.1,22.7,19.09,1.18,98.1,1002.9,0.0,0,0
8.8,66.5,4.8,1.55,93.8,1035.1,0.0,0,1
24.4,82.7,1.73,3.41,31.4,1018.1,0.0,0,1
-1.8,63.7,20.36,3.88,13.2,991.8,0.0,0,0
6.5,67.9,15.02,6.99,36.3,1029.4,0.0,0,0
15.8,82.1,4.5,1.19,88.4,1000.6,0.13,1,1
28.0,38.4,1.39,6.14,24.1,1003.2,0.0,0,2
-1.9,36.8,2.24,9.12,0.6,1009.0,0.0,0,1
6.9,93.3,4.04,9.66,20.6,1024.5,0.0,0,1
38.6,59.9,13.36,2.04,16.6,1035.0,0.0,0,0
10.5,78.4,8.47,9.53,73.8,1015.8,0.0,0,1
-7.3,33.1,11.63,2.35,74.4,1035.2,1.71,1,0
42.9,50.0,12.23,3.58,91.0,1014.1,0.0,0,0
34.6,40.8,10.84,8.5,36.3,1027.6,0.0,0,1
24.3,76.7,20.13,8.47,39.5,983.1,3.37,1,1
14.8,77.4,8.92,6.38,18.6,1025.0,0.0,0,1
1.2,36.3,18.72,4.88,21.6,1038.0,0.0,0,1
42.6,48.4,11.88,8.99,52.5,1022.4,0.0,0,0
14.6,21.1,5.15,0.11,3.9,1038.6,0.0,0,0
26.5,85.5,13.77,1.62,72.8,1016.0,0.0,0,0
32.3,97.8,14.34,3.48,64.8,984.1,0.0,0,0
-3.4,39.5,20.39,6.01,39.4,1008.4,0.0,0,0
8.7,88.3,2.2,7.79,84.8,990.9,0.83,1,0
28.9,58.2,15.88,2.05,21.2,982.5,2.8,1,1
37.2,70.0,10.88,9.54,71.9,1035.8,1.29,1,0
-7.1,75.3,3.03,3.1,53.2,1013.9,0.0,0,0
-0.9,44.2,15.43,9.7,72.8,1035.4,0.0,0,0
22.5,27.3,16.67,6.27,60.2,1009.4,0.0,0,1
8.4,56.7,4.94,8.07,18.6,985.1,0.0,0,1
26.2,49.4,6.92,5.63,34.7,1036.0,0.0,0,1
17.6,39.5,18.43,0.46,47.5,1000.2,0.0,0,1
-9.3,59.8,18.52,4.9,8.5,1038.3,0.0,0,0
23.8,31.3,12.09,4.35,7.5,986.4,0.0,0,1
3.2,27.5,12.62,7.71,6.2,1014.6,0.0,0,0
-8.0,14.7,20.85,1.27,4.5,1006.3,0.0,0,0
4.4,48.0,1.0,4.55,57.8,1014.3,0.0,0,1
7.4,19.6,9.17,1.08,76.7,1038.0,0.0,0,0
37.6,64.1,17.52,2.92,63.1,1007.3,0.0,0,0
31.7,35.4,7.95,9.25,5.6,1009.1,0.0,0,2
23.6,59.2,6.24,3.5,85.2,1013.6,0.0,0,2
-4.5,11.4,24.09,3.83,60.3,984.8,0.0,0,0
41.3,61.8,3.15,5.86,76.6,1004.4,0.0,0,1
25.7,90.9,15.59,1.4,31.0,992.1,0.0,0,1
31.8,70.9,7.52,1.92,75.6,1008.4,3.08,1,1
-7.8,39.4,11.71,1.56,98.5,992.5,1.02,1,0
32.3,48.3,14.14,0.31,3.4,1006.7,0.0,0,0
38.7,17.8,13.46,9.14,38.8,1029.8,0.0,0,0
41.4,77.6,23.53,6.8,36.3,1036.3,0.0,0,0
8.3,73.1,19.13,9.3,20.5,1027.9,0.0,0,0
-6.5,44.9,7.07,3.11,98.3,1018.6,0.0,0,0
43.7,43.9,20.05,4.4,87.0,990.8,0.0,0,0
2.0,39.4,18.9,4.0,60.8,1006.7,0.0,0,0
2.6,15.3,7.5,4.8,16.8,1001.3,0.0,0,0
-6.8,62.5,22.11,1.6,59.8,1019.9,0.0,0,0
28.6,47.0,12.62,0.17,69.2,1019.7,1.84,1,1
43.8,47.9,12.55,9.11,71.7,1014.9,0.0,0,0
37.5,51.1,11.88,3.92,96.7,1021.8,4.31,1,0
16.4,16.2,13.74,4.23,87.8,992.2,0.0,0,0
20.7,14.9,24.3,5.17,29.1,1008.2,0.0,0,1
6.8,27.3,3.23,3.05,78.0,1008.3,0.83,1,0
8.3,94.6,8.58,9.88,48.5,990.7,0.0,0,0
15.3,73.9,24.59,0.6,9.7,1023.2,0.92,1,0
-7.8,12.0,19.36,1.43,46.8,1016.4,0.0,0,0
-8.5,80.5,0.26,7.64,89.3,1006.0,2.38,1,0
11.4,89.9,22.35,3.42,61.5,1035.6,0.0,0,0
18.0,50.8,6.97,9.59,14.3,1014.8,0.0,0,2
5.3,46.4,24.97,0.64,57.9,985.0,2.2,1,0
18.1,33.3,7.91,0.96,30.3,1038.0,0.0,0,1
8.4,61.4,22.74,0.16,81.1,1036.9,0.81,1,0
42.8,58.4,0.35,2.65,45.0,1021.6,0.0,0,1
44.7,35.9,13.46,5.38,40.6,990.1,0.0,0,0
36.9,54.8,15.08,2.35,54.4,1021.7,0.0,0,0
44.5,65.0,9.27,7.74,17.0,1003.1,0.0,0,0
13.7,80.4,12.1,7.96,57.6,1000.5,0.0,0,0
3.1,30.2,12.61,2.68,0.9,1018.9,0.0,0,0
14.5,97.0,14.28,8.65,13.9,1014.2,0.0,0,1
22.1,74.6,9.3,1.02,45.8,1003.7,0.0,0,1
3.4,97.0,23.95,2.55,34.8,1033.7,0.0,0,0
14.4,38.9,13.15,6.91,27.3,1024.2,0.0,0,1
-7.3,44.8,8.84,3.22,49.1,999.2,1.55,1,0
43.6,47.0,11.12,5.81,98.3,994.5,0.0,0,0
29.4,64.7,2.21,6.8,6.4,1015.8,0.0,0,1
1.6,85.7,0.76,8.45,46.0,993.1,4.77,1,0
-6.0,27.9,8.7,6.24,54.5,987.5,0.0,0,0
3.1,29.2,10.28,7.07,21.7,1002.0,0.0,0,0
43.7,95.9,20.0,2.49,6.8,999.0,2.53,1,0
32.8,87.2,21.12,3.66,68.7,998.8,3.51,1,0
-9.5,46.8,8.23,6.96,76.6,998.2,0.0,0,1
6.2,50.2,18.18,6.96,98.7,993.5,0.0,0,1
23.5,92.4,3.91,7.54,56.8,996.5,0.0,0,2
8.4,62.1,22.23,5.74,63.2,1011.1,1.16,1,0
17.1,37.9,4.54,5.09,32.3,995.5,0.0,0,2
-2.7,93.5,21.69,7.11,10.6,1026.6,0.0,0,0
32.2,20.3,16.1,8.36,57.7,1018.8,0.0,0,0
19.1,13.1,15.97,0.91,43.5,997.6,0.0,0,1
-2.7,72.2,19.88,1.72,10.4,988.7,0.0,0,0
19.1,52.1,2.67,6.53,86.8,1029.7,0.0,0,2
-5.9,20.1,1.23,2.65,13.6,995.6,0.0,0,0
41.9,64.9,20.87,7.13,11.3,1024.2,0.0,0,0
25.2,40.7,24.94,2.71,27.9,1035.8,3.48,1,1
29.9,85.3,24.36,9.76,6.5,1029.3,0.0,0,1
25.6,21.6,16.25,9.83,91.2,1006.3,1.81,1,1
35.5,73.1,11.48,0.65,42.7,1008.1,0.0,0,0
25.3,38.0,13.13,0.75,97.3,1001.6,0.0,0,1
9.5,71.4,16.56,7.18,26.8,998.9,3.28,1,0
-7.8,63.8,21.74,8.92,44.9,1007.6,0.0,0,0
26.9,83.9,6.12,4.27,83.9,1032.6,2.75,1,0
0.6,19.2,22.78,8.22,76.0,982.9,0.0,0,0
14.1,40.8,13.66,1.0,75.7,1014.9,0.94,1,1
0.1,15.1,14.69,8.42,1.7,982.9,0.0,0,0
35.1,39.4,8.74,6.0,27.4,981.6,0.0,0,1
24.4,62.3,18.54,6.78,20.6,1001.1,0.0,0,1
-2.9,70.9,21.47,9.63,62.8,991.0,4.06,1,0
21.8,65.6,19.54,7.06,83.4,983.4,0.0,0,1
36.8,35.8,16.01,3.21,95.8,982.0,0.0,0,0
-0.8,74.1,4.4,2.43,49.4,1034.9,0.72,1,0
31.7,55.1,22.79,1.55,64.6,994.0,3.42,1,1
22.7,77.9,7.74,4.53,40.5,1039.0,0.0,0,1
6.2,41.9,14.11,2.6,91.5,995.9,0.0,0,0
-4.3,69.1,22.67,1.77,96.8,1007.2,0.0,0,0
27.2,37.1,4.71,3.11,9.3,988.6,2.11,1,1
33.8,22.7,3.26,6.47,19.7,985.9,4.62,1,0
35.2,41.9,16.4,5.42,67.7,1021.0,0.0,0,1
4.6,13.5,11.39,8.92,56.9,1029.9,0.0,0,0
-1.0,72.3,16.86,9.8,98.6,1021.2,3.99,1,0
-4.1,80.3,22.75,3.89,63.1,1005.8,1.55,1,0
31.9,94.3,23.52,1.83,87.5,1024.2,0.34,1,0
4.7,92.1,15.83,7.24,25.7,1023.2,1.88,1,0
24.5,23.1,20.58,2.43,65.2,1004.3,0.0,0,1
-4.1,11.5,22.74,2.77,82.0,1040.0,1.33,1,0
26.5,96.9,22.9,5.08,79.5,988.1,0.0,0,0
43.0,24.7,7.49,1.09,27.2,1029.0,0.0,0,0
-5.1,40.8,24.53,6.33,41.6,990.0,0.0,0,0
35.1,35.3,1.75,0.66,12.0,1014.8,0.0,0,1
17.3,85.9,11.15,7.11,73.2,990.4,3.19,1,0
-6.1,42.5,13.37,9.96,47.5,1029.0,0.0,0,0
33.8,63.6,22.16,4.17,60.4,1017.8,0.0,0,0
-2.1,18.4,0.42,8.75,23.6,992.7,0.0,0,0
7.6,55.5,4.06,9.6,85.2,1031.8,0.0,0,1
31.9,22.9,0.22,0.3,58.7,1007.3,0.0,0,1
-9.6,48.0,17.95,4.48,73.2,994.0,0.0,0,0
22.4,29.0,5.92,6.32,83.0,1004.9,4.34,1,1
26.8,50.3,12.2,2.12,62.7,1001.5,0.0,0,1
16.4,53.7,14.15,9.18,80.1,1007.1,0.0,0,1
22.2,54.3,4.81,4.69,24.6,1034.9,0.0,0,2
42.4,58.0,15.79,5.48,12.9,1002.5,0.0,0,0
24.3,50.2,19.45,2.28,16.5,1004.4,0.0,0,1
29.1,47.7,12.93,0.93,98.5,1020.0,2.93,1,1
-4.0,96.9,4.37,6.52,24.5,1023.1,0.0,0,0
27.0,65.3,22.31,0.88,33.1,994.9,0.0,0,1
11.4,75.9,17.12,2.2,23.9,996.9,1.17,1,0
-8.9,89.1,24.14,3.48,33.9,980.4,0.0,0,0
35.4,23.2,3.99,7.92,61.6,982.7,0.0,0,0
7.0,43.2,19.24,8.13,40.0,1036.8,0.0,0,1
32.5,53.5,22.44,9.09,8.7,1036.2,0.0,0,1
33.5,28.1,20.13,8.52,28.9,1037.1,0.0,0,0
-1.8,58.4,14.39,6.49,1.7,1037.6,0.0,0,0
-2.1,11.3,14.17,9.33,66.6,1029.4,2.71,1,0
15.3,54.9,1.81,6.88,50.3,1025.9,0.0,0,2
-1.8,68.3,4.31,8.74,61.3,989.4,0.0,0,1
18.5,16.6,15.67,2.61,80.4,1029.1,0.0,0,1
17.6,50.9,18.84,1.41,54.7,1012.8,2.09,1,1
36.9,87.1,2.48,1.0,26.3,1032.5,3.6,1,0
-4.4,66.1,8.9,7.91,23.4,1018.4,0.0,0,0
29.3,88.6,3.17,8.68,59.4,987.6,0.8,1,1
28.5,78.3,2.64,5.11,81.5,1036.2,4.75,1,1
19.5,45.5,21.21,4.98,47.2,1009.4,0.0,0,2
35.8,46.3,8.33,4.97,57.3,994.3,0.0,0,1
16.8,40.1,2.67,2.46,94.9,998.3,2.3,1,1
6.9,13.2,8.08,5.49,55.2,1001.4,0.0,0,0
43.1,44.0,6.46,2.51,45.8,1025.6,0.0,0,0
29.0,11.9,10.47,7.78,33.9,1013.8,0.0,0,0
30.8,14.7,21.31,2.06,87.4,1001.2,0.0,0,0
7.6,91.5,3.17,1.87,49.3,984.9,4.72,1,0
43.7,43.9,23.08,5.49,27.0,1022.1,0.0,0,0
44.4,33.9,16.8,0.62,11.4,980.2,0.0,0,0
34.1,80.8,12.74,3.07,15.1,997.1,3.78,1,0
19.7,17.0,0.45,1.11,41.0,1036.0,0.0,0,1
34.1,52.0,9.04,1.17,87.6,1027.0,2.56,1,0
16.8,66.3,23.65,5.84,54.0,983.0,0.94,1,0
-8.2,76.9,18.08,1.45,83.6,989.3,1.24,1,0
10.5,32.9,12.22,4.13,98.7,983.4,0.26,1,0
24.4,14.9,20.91,5.17,52.7,1013.7,0.0,0,1
0.9,38.7,14.84,2.18,11.6,1038.2,4.01,1,0
33.3,36.7,3.39,1.54,69.7,1018.6,0.0,0,1
